Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,month_name,week_type,week_of_year,lag_1,lag_2,lag_4,lag_52,rolling_4_mean,rolling_4_std,rolling_8_mean,pct_change_1w,pct_change_4w,pre_holiday,post_holiday,is_november,is_december,is_q4,is_summer,quarter,store_tier
20,2010-07-23,1900535.9,0,77.75,2.771,204.4812188,7.527,2010,7,29,Jul,Normal,29,2031852.16,2107285.85,1973135.87,,2063987.6625,76402.06283498347,2089743.5462500001,-6.462884583098805,-3.679420718249893,0,0,0,0,0,1,3,Top
20,2010-07-30,1955896.59,0,76.03,2.781,204.605272,7.527,2010,7,30,Jul,Normal,30,1900535.9,2031852.16,2143676.77,,2045837.67,107481.11023061293,2069062.415,2.9128989355055257,-8.75972453626952,0,0,0,0,0,1,3,Top
20,2010-08-06,1910177.38,0,74.57,2.784,204.7293252,7.527,2010,8,31,Aug,Normal,31,1955896.59,1900535.9,2107285.85,,1998892.625,90107.57746857153,2038097.07,-2.3375065038586773,-9.35366552193193,0,0,0,0,0,1,3,Top
20,2010-08-13,2071022.45,0,75.98,2.805,204.8533784,7.527,2010,8,32,Aug,Normal,32,1910177.38,1955896.59,2031852.16,,1949615.5074999998,59906.85209789753,2014308.0187499998,8.420425855948533,1.9278120116770658,0,0,0,0,0,1,3,Top
20,2010-08-20,1975374.56,0,75.34,2.779,204.8217044,7.527,2010,8,33,Aug,Normal,33,2071022.45,1910177.38,1900535.9,,1959408.0799999998,78229.77598706605,2011697.87125,-4.618389819965496,3.9377661847903145,0,0,0,0,0,1,3,Top
20,2010-08-27,1946369.57,0,70.51,2.755,204.7900305,7.527,2010,8,34,Aug,Normal,34,1975374.56,2071022.45,1955896.59,,1978117.745,67696.58337254709,2011977.7075,-1.4683286191556455,-0.48709221380666134,0,0,0,0,0,1,3,Top
20,2010-09-03,2121561.41,0,75.5,2.715,204.7583566,7.527,2010,9,35,Sep,Normal,35,1946369.57,1975374.56,1910177.38,,1975735.9900000002,68895.95551681572,1987314.3074999999,9.000954530952733,11.06619899351966,1,0,0,0,0,0,3,Top
20,2010-09-10,2014954.79,1,65.02,2.699,204.7266827,7.527,2010,9,36,Sep,Holiday,36,2121561.41,1946369.57,2071022.45,,2028581.9975,81723.6762878607,1989098.7525,-5.024913231241335,-2.707245399488545,0,0,0,0,0,0,3,Top
20,2010-09-17,1948359.78,0,65.28,2.706,204.7513279,7.527,2010,9,37,Sep,Normal,37,2014954.79,2121561.41,1975374.56,,2014565.0825,76670.05271374121,1986986.58125,-3.3050374296487273,-1.367577600067904,0,1,0,0,0,0,3,Top
20,2010-09-24,1789687.65,0,69.37,2.713,204.8182126,7.527,2010,9,38,Sep,Normal,38,1948359.78,2014954.79,1946369.57,,2007811.3875,82259.11578677259,1992964.56625,-8.14388244043921,-8.049957336725122,0,0,0,0,0,0,3,Top
20,2010-10-01,1933719.21,0,61.08,2.707,204.8850973,7.484,2010,10,39,Oct,Normal,39,1789687.65,1948359.78,2121561.41,,1968640.9075000002,139002.69577674757,1972188.44875,8.047860195045775,-8.853960065195576,0,0,0,0,1,0,4,Top
20,2010-10-08,2060389.27,0,51.5,2.764,204.951982,7.484,2010,10,40,Oct,Normal,40,1933719.21,1789687.65,2014954.79,,1921680.3575000002,94831.2890450336,1975131.1775,6.550592213437234,2.2548634949769664,0,0,0,0,1,0,4,Top
20,2010-10-15,1950676.39,0,59.17,2.868,205.0137637,7.484,2010,10,41,Oct,Normal,41,2060389.27,1933719.21,1948359.78,,1933038.9775,111059.8784460379,1973802.03,-5.324861743237486,0.11890052462486533,0,0,0,0,1,0,4,Top
20,2010-10-22,1893955.27,0,50.52,2.917,205.0627881,7.484,2010,10,42,Oct,Normal,42,1950676.39,2060389.27,1789687.65,,1933618.13,111172.38785076723,1970714.75875,-2.9077667772459126,5.826023328707675,0,0,0,0,1,0,4,Top
20,2010-10-29,1891816.0,0,57.56,2.921,205.1118126,7.484,2010,10,43,Oct,Normal,43,1893955.27,1950676.39,1933719.21,,1959685.035,71220.6072859939,1964162.97125,-0.11295250916881772,-2.1669749042830255,0,0,0,0,1,0,4,Top
20,2010-11-05,2184316.64,0,42.78,2.917,205.160837,7.484,2010,11,44,Nov,Normal,44,1891816.0,1893955.27,2060389.27,,1949209.2325,78972.85778118516,1935444.795,15.461368336032688,6.014755163231844,0,0,1,0,1,0,4,Top
20,2010-11-12,2187765.28,0,42.38,2.931,205.2098614,7.484,2010,11,45,Nov,Normal,45,2184316.64,1891816.0,1950676.39,,1980191.0750000002,138786.5637858751,1956615.0262499999,0.1578818719249364,12.154188732452953,0,0,1,0,1,0,4,Top
20,2010-11-19,2105058.91,0,45.88,3.0,205.0992811,7.484,2010,11,46,Nov,Normal,46,2187765.28,2184316.64,1893955.27,,2039463.2974999999,169261.4145563472,1986540.71375,-3.7804041757166784,11.146178758487801,1,0,1,0,1,0,4,Top
20,2010-11-26,2811634.04,1,46.66,3.039,204.9621,7.484,2010,11,47,Nov,Holiday,47,2105058.91,2187765.28,1891816.0,,2092239.2075,138969.17041781094,2025962.1212499999,33.56557513157672,48.6209039356893,0,0,1,0,1,0,4,Top
20,2010-12-03,2416051.17,0,35.47,3.046,204.8249189,7.484,2010,12,48,Dec,Normal,48,2811634.04,2105058.91,2184316.64,,2322193.7175000003,328522.1693308778,2135701.475,-14.069500666594582,10.609017289727717,0,1,0,1,1,0,4,Top
20,2010-12-10,2752122.08,0,24.27,3.109,204.6877378,7.484,2010,12,49,Dec,Normal,49,2416051.17,2811634.04,2187765.28,,2380127.3499999996,316309.10884600744,2180159.2125,13.909925177619487,25.79603969215565,0,0,0,1,1,0,4,Top
20,2010-12-17,2819193.17,0,24.07,3.14,204.6321194,7.484,2010,12,50,Dec,Normal,50,2752122.08,2416051.17,2105058.91,,2521216.55,327570.1557241309,2280339.92375,2.4370681259895166,33.92466864502141,0,0,0,1,1,0,4,Top
20,2010-12-24,3766687.43,0,25.17,3.141,204.6376731,7.484,2010,12,51,Dec,Normal,51,2819193.17,2752122.08,2811634.04,,2699750.115,191496.36217015752,2395994.66125,33.60870301767935,33.96791248124169,1,0,0,1,1,0,4,Top
20,2010-12-31,1799737.79,1,28.85,3.179,204.6432267,7.484,2010,12,52,Dec,Holiday,52,3766687.43,2819193.17,2416051.17,,2938513.4625,579602.7510866368,2630353.5900000003,-52.21961409205649,-25.50911949435243,0,0,0,1,1,0,4,Top
20,2011-01-07,1843030.95,0,31.43,3.193,204.6487803,7.343,2011,1,1,Jan,Normal,1,1799737.79,3766687.43,2752122.08,,2784435.1175,803471.7764807319,2582281.23375,2.405525973869782,-33.032369334430115,0,1,0,0,0,0,1,Top
20,2011-01-14,1884345.01,0,20.39,3.205,204.7026042,7.343,2011,1,2,Jan,Normal,2,1843030.95,1799737.79,2819193.17,,2557162.335,933682.0819272536,2539189.4425,2.241636799425417,-33.16013141447842,0,0,0,0,0,0,1,Top
20,2011-01-21,1781805.66,0,27.43,3.229,205.0460497,7.343,2011,1,3,Jan,Normal,3,1884345.01,1843030.95,3766687.43,,2323450.295,962777.9969272156,2511600.205,-5.441644149868297,-52.69568571555193,0,0,0,0,0,0,1,Top
20,2011-01-28,1761506.68,0,23.21,3.237,205.3894952,7.343,2011,1,4,Jan,Normal,4,1781805.66,1884345.01,1799737.79,,1827229.8525,45938.31611787623,2382871.6575,-1.1392364754302053,-2.1242600012305157,0,0,0,0,0,0,1,Top
20,2011-02-04,2351143.07,0,28.58,3.231,205.7329407,7.343,2011,2,5,Feb,Normal,5,1761506.68,1781805.66,1843030.95,2401395.47,1817672.0749999997,56359.8678826244,2301053.59625,33.473412090608704,27.56937532709367,1,0,0,0,0,0,1,Top
20,2011-02-11,2211388.14,1,25.38,3.239,206.0763862,7.343,2011,2,6,Feb,Holiday,6,2351143.07,1761506.68,1884345.01,2109107.9,1944700.105,276244.488612015,2250931.2199999997,-5.944126998617727,17.355798872521767,0,0,0,0,0,0,1,Top
20,2011-02-18,2258616.24,0,42.95,3.245,206.3694701,7.343,2011,2,7,Feb,Normal,7,2211388.14,2351143.07,1781805.66,2161549.76,2026460.8875000002,299818.56778458203,2174955.59125,2.1356766433594077,26.7599655060025,0,1,0,0,0,0,1,Top
20,2011-02-25,1938608.52,0,33.2,3.274,206.6424093,7.343,2011,2,8,Feb,Normal,8,2258616.24,2211388.14,1761506.68,1898193.95,2145663.5325,262600.05446593254,1986446.6925000001,-14.168308645474015,10.053997637976607,0,0,0,0,0,0,1,Top
20,2011-03-04,2143424.61,0,37.33,3.433,206.9153485,7.343,2011,3,9,Mar,Normal,9,1938608.52,2258616.24,2351143.07,2119213.72,2189938.9925,177323.04913382808,2003805.53375,10.565108318001194,-8.834786051535348,0,0,0,0,0,0,1,Top
20,2011-03-11,1990932.77,0,39.53,3.582,207.1882876,7.343,2011,3,10,Mar,Normal,10,2143424.61,1938608.52,2211388.14,2010974.84,2138009.3775,141091.55985020456,2041354.74125,-7.114401844998874,-9.969094344514307,0,0,0,0,0,0,1,Top
20,2011-03-18,1931668.64,0,44.8,3.631,207.4283845,7.343,2011,3,11,Mar,Normal,11,1990932.77,2143424.61,2258616.24,1951848.43,2082895.535,145850.86896108426,2054678.2112500002,-2.9767017195663548,-14.475571113399955,0,0,0,0,0,0,1,Top
20,2011-03-25,1824711.21,0,44.83,3.625,207.6553444,7.343,2011,3,12,Mar,Normal,12,1931668.64,1990932.77,1938608.52,1894742.95,2001158.635,98464.12586878914,2073411.08375,-5.537048528157495,-5.875209400193915,0,0,0,0,0,0,1,Top
20,2011-04-01,1927993.09,0,32.43,3.638,207.8823043,7.287,2011,4,13,Apr,Normal,13,1824711.21,1931668.64,2143424.61,2405395.22,1972684.3074999999,132995.71402320036,2081311.6500000001,5.660176768465197,-10.050809298116615,0,0,0,0,0,0,2,Top
20,2011-04-08,2027056.39,0,47.09,3.72,208.1092642,7.287,2011,4,14,Apr,Normal,14,1927993.09,1824711.21,1990932.77,2007796.26,1918826.4274999998,69055.4099186201,2028417.9025,5.138156382085368,1.814406821984238,0,0,0,0,0,0,2,Top
20,2011-04-15,2057406.33,0,55.0,3.821,208.3172811,7.287,2011,4,15,Apr,Normal,15,2027056.39,1927993.09,1931668.64,1985784.59,1927857.3325,82652.12255922199,2005376.4337499999,1.4972420180180634,6.509278423653453,0,0,0,0,0,0,2,Top
20,2011-04-22,2313861.81,0,52.56,3.892,208.4779405,7.287,2011,4,16,Apr,Normal,16,2057406.33,2027056.39,1824711.21,1878862.42,1959291.7550000001,105372.42698700544,1980225.1949999998,12.464989353853117,26.807014574103484,0,0,0,0,0,0,2,Top
20,2011-04-29,1881788.19,0,62.97,3.962,208.6386,7.287,2011,4,17,Apr,Normal,17,2313861.81,2057406.33,1927993.09,1919053.21,2081579.405,164419.147858465,2027131.85625,-18.67326813263753,-2.3965282987606584,0,0,0,0,0,0,2,Top
20,2011-05-06,2090838.44,0,53.41,4.046,208.7992595,7.287,2011,5,18,May,Normal,18,1881788.19,2313861.81,2027056.39,2137202.38,2070028.1799999997,179717.38812870043,1994427.30375,11.109127536824426,3.146535553458385,0,0,0,0,0,0,2,Top
20,2011-05-13,2036748.53,0,62.26,4.066,208.9599189,7.287,2011,5,19,May,Normal,19,2090838.44,1881788.19,2057406.33,2033211.62,2085973.6925,177449.02882923753,2006915.5125000002,-2.5869961526056473,-1.0040700127524227,0,0,0,0,0,0,2,Top
20,2011-05-20,1953416.06,0,59.01,4.062,208.7583165,7.287,2011,5,20,May,Normal,20,2036748.53,2090838.44,2313861.81,1893736.9,2080809.2425,178852.64861057527,2020050.49875,-4.091446183589486,-15.57766969670501,0,0,0,0,0,0,2,Top
20,2011-05-27,1944433.17,0,69.12,3.985,208.556714,7.287,2011,5,21,May,Normal,21,1953416.06,2036748.53,1881788.19,2065984.95,1990697.805,92014.58000578723,2036138.605,-0.45985543909166093,3.329013346608356,0,0,0,0,0,0,2,Top
20,2011-06-03,2182246.69,0,73.51,3.922,208.3551116,7.287,2011,6,22,Jun,Normal,22,1944433.17,1953416.06,2090838.44,2203619.35,2006359.0499999998,69995.38707029002,2038193.615,12.230480515820453,4.371846635840493,0,0,0,0,0,1,2,Top
20,2011-06-10,2135062.04,0,73.64,3.881,208.1535092,7.287,2011,6,23,Jun,Normal,23,2182246.69,1944433.17,2036748.53,2100489.79,2029211.1125,110164.86155052803,2057592.4025,-2.1622051354789784,4.826983230963711,0,0,0,0,0,1,2,Top
20,2011-06-17,2065191.27,0,66.41,3.842,208.1265604,7.287,2011,6,24,Jun,Normal,24,2135062.04,2182246.69,1953416.06,2091903.63,2053789.49,122665.00423137797,2067299.36625,-3.2725405019144116,5.7220380383275815,0,0,0,0,0,1,2,Top
20,2011-06-24,1950826.32,0,72.4,3.804,208.2306018,7.287,2011,6,25,Jun,Normal,25,2065191.27,2135062.04,1944433.17,1973135.87,2081733.2925,103395.45530602294,2036215.54875,-5.53774130567577,0.32879247786130605,0,0,0,0,0,1,2,Top
20,2011-07-01,2053165.41,0,69.66,3.748,208.3346432,7.274,2011,7,26,Jul,Normal,26,1950826.32,2065191.27,2182246.69,2143676.77,2083331.58,100576.59478011348,2044845.3150000002,5.245935476203734,-5.915063617303506,0,0,0,0,0,1,3,Top
20,2011-07-08,2123787.79,0,74.69,3.711,208.4386847,7.274,2011,7,27,Jul,Normal,27,2053165.41,1950826.32,2135062.04,2107285.85,2051061.26,75954.50144052634,2040136.1862500003,3.4396829235497473,-0.5280525712498707,0,0,0,0,0,1,3,Top
20,2011-07-15,2039875.75,0,74.88,3.76,208.5309337,7.274,2011,7,28,Jul,Normal,28,2123787.79,2053165.41,2065191.27,2031852.16,2048242.6975,71899.23229586352,2051016.09375,-3.9510557690888737,-1.2258196307405433,0,0,0,0,0,1,3,Top
20,2011-07-22,1950904.84,0,78.89,3.811,208.5937018,7.274,2011,7,29,Jul,Normal,29,2039875.75,2123787.79,1950826.32,1900535.9,2041913.8175,71018.85108116493,2061823.555,-4.361584768091875,0.004024961073922917,0,0,0,0,0,1,3,Top
20,2011-07-29,1858440.92,0,77.47,3.829,208.6564699,7.274,2011,7,30,Jul,Normal,30,1950904.84,2039875.75,2053165.41,1955896.59,2041933.4475,70985.28455509036,2062632.51375,-4.739540243285267,-9.484111170565646,0,0,0,0,0,1,3,Top
20,2011-08-05,2189353.63,0,77.8,3.842,208.719238,7.274,2011,8,31,Aug,Normal,31,1858440.92,1950904.84,2123787.79,1910177.38,1993252.325,114281.34257961564,2022156.7925,17.805931113484096,3.087212399879169,0,0,0,0,0,1,3,Top
20,2011-08-12,2052246.4,0,73.52,3.812,208.7820061,7.274,2011,8,32,Aug,Normal,32,2189353.63,1858440.92,2039875.75,2071022.45,2009643.785,140857.10269821767,2028943.24125,-6.2624524481227795,0.6064413482046671,0,0,0,0,0,1,3,Top
20,2011-08-19,1990017.93,0,71.25,3.747,208.8424359,7.274,2011,8,33,Aug,Normal,33,2052246.4,2189353.63,1950904.84,1975374.56,2012736.4474999998,141874.26709746686,2027325.1324999998,-3.0322124088023705,2.0048691867513124,0,0,0,0,0,1,3,Top
20,2011-08-26,1933577.2,0,70.15,3.704,208.902476,7.274,2011,8,34,Aug,Normal,34,1990017.93,2052246.4,1858440.92,1946369.57,2022514.72,137471.75211942854,2032224.0837499998,-2.8361920337069524,4.042973827760954,0,0,0,0,0,1,3,Top
20,2011-09-02,2141765.98,0,70.82,3.703,208.9625161,7.274,2011,9,35,Sep,Normal,35,1933577.2,1990017.93,2189353.63,2121561.41,2041298.79,109960.22518257465,2017275.5574999999,10.767027041899336,-2.173593582504074,1,0,0,0,0,0,3,Top
20,2011-09-09,2050542.56,1,68.74,3.738,209.0225562,7.274,2011,9,36,Sep,Holiday,36,2141765.98,1933577.2,2052246.4,2014954.79,2029401.8775,89220.75221521714,2019522.8312499998,-4.259261789189495,-0.08302316914771124,0,0,0,0,0,0,3,Top
20,2011-09-16,1979009.46,0,64.02,3.742,209.1893892,7.274,2011,9,37,Sep,Normal,37,2050542.56,2141765.98,1990017.93,1948359.78,2028975.9175,89079.28745070116,2020856.1824999999,-3.4884962348696646,-0.5531844630163651,0,1,0,0,0,0,3,Top
20,2011-09-23,1888119.7,0,62.15,3.711,209.4986126,7.274,2011,9,38,Sep,Normal,38,1979009.46,2050542.56,1933577.2,1789687.65,2026223.7999999998,90836.82043512214,2024369.26,-4.592689516501858,-2.3509534555951506,0,0,0,0,0,0,3,Top
20,2011-09-30,1945808.26,0,63.44,3.645,209.807836,7.274,2011,9,39,Sep,Normal,39,1888119.7,1979009.46,2141765.98,1933719.21,2014859.425,107589.86586256688,2028079.1075,3.0553444254620032,-9.149352535705136,0,0,0,0,0,0,3,Top
20,2011-10-07,2135982.79,0,52.42,3.583,210.1170595,7.082,2011,10,40,Oct,Normal,40,1945808.26,1888119.7,2050542.56,2060389.27,1965869.995,67797.91144267184,1997635.93625,9.773549321863806,4.166713320985638,0,0,0,0,1,0,4,Top
20,2011-10-14,2010107.68,0,62.54,3.541,210.4027602,7.082,2011,10,41,Oct,Normal,41,2135982.79,1945808.26,1979009.46,1950676.39,1987230.0524999998,106040.21551811474,2008102.985,-5.89307697558743,1.5714033019326834,0,0,0,0,1,0,4,Top
20,2011-10-21,2104241.9,0,53.69,3.57,210.5473252,7.082,2011,10,42,Oct,Normal,42,2010107.68,2135982.79,1888119.7,1893955.27,1995004.6075000002,106376.08565614461,2010614.20375,4.683043646696583,11.446424715551661,0,0,0,0,1,0,4,Top
20,2011-10-28,2065421.52,0,49.36,3.569,210.6918901,7.082,2011,10,43,Oct,Normal,43,2104241.9,2010107.68,1945808.26,1891816.0,2049035.1575,87137.4701009984,2031947.2912499998,-1.8448629884235235,6.147227476565442,0,0,0,0,1,0,4,Top
20,2011-11-04,2284106.6,0,43.88,3.551,210.8364551,7.082,2011,11,44,Nov,Normal,44,2065421.52,2104241.9,2135982.79,2184316.64,2078938.4724999997,54205.48435769246,2022404.23375,10.587915245503975,6.934691173237395,0,0,1,0,1,0,4,Top
20,2011-11-11,2269975.85,0,47.27,3.53,210.9810201,7.082,2011,11,45,Nov,Normal,45,2284106.6,2065421.52,2010107.68,2187765.28,2115969.425,118560.03291433207,2051599.73875,-0.618655451545036,12.928072092137889,0,0,1,0,1,0,4,Top
20,2011-11-18,2169933.82,0,49.3,3.53,211.1847207,7.082,2011,11,46,Nov,Normal,46,2269975.85,2284106.6,2104241.9,2105058.91,2180936.4675,112246.52579031972,2087970.5374999999,-4.407184772472372,3.121880616482353,1,0,1,0,1,0,4,Top
20,2011-11-25,2906233.25,1,46.38,3.492,211.4120757,7.082,2011,11,47,Nov,Holiday,47,2169933.82,2269975.85,2065421.52,2811634.04,2197359.4475,101584.1065909858,2123197.3025,33.93188415303838,40.70896530602626,0,0,1,0,1,0,4,Top
20,2011-12-02,2298776.83,0,46.32,3.452,211.6394306,7.082,2011,12,48,Dec,Normal,48,2906233.25,2169933.82,2284106.6,2416051.17,2407562.38,336309.0602244121,2243250.42625,-20.901846746127482,0.6422743141673015,0,1,0,1,1,0,4,Top
20,2011-12-09,2546123.78,0,41.64,3.415,211.8667856,7.082,2011,12,49,Dec,Normal,49,2298776.83,2906233.25,2269975.85,2752122.08,2411229.9375,334589.5566852083,2263599.68125,10.759937492496817,12.165236471568619,0,0,0,1,1,0,4,Top
20,2011-12-16,2762816.65,0,37.16,3.413,212.0685039,7.082,2011,12,50,Dec,Normal,50,2546123.78,2298776.83,2169933.82,2819193.17,2480266.92,324052.3239779591,2330601.69375,8.510696600932732,27.322622677957998,0,0,0,1,1,0,4,Top
20,2011-12-23,3555371.03,0,40.19,3.389,212.2360401,7.082,2011,12,51,Dec,Normal,51,2762816.65,2546123.78,2906233.25,3766687.43,2628487.6275,265003.1009043788,2412923.5375,28.686463142604836,22.336052345419954,1,0,0,1,1,0,4,Top
20,2011-12-30,2043245.0,1,36.35,3.389,212.4035763,7.082,2011,12,52,Dec,Holiday,52,3555371.03,2762816.65,2298776.83,1799737.79,2790772.0725,543845.9270550319,2599167.2262500003,-42.53075184673483,-11.115991194325725,0,0,0,1,1,0,4,Top
20,2012-01-06,1964701.94,0,33.42,3.422,212.5711125,6.961,2012,1,1,Jan,Normal,1,2043245.0,3555371.03,2546123.78,1843030.95,2726889.1149999998,629210.7367077797,2569059.52625,-3.844035345736807,-22.835568504843074,0,1,0,0,0,0,1,Top
20,2012-01-13,1911510.64,0,37.79,3.513,212.7386486,6.961,2012,1,2,Jan,Normal,2,1964701.94,2043245.0,2762816.65,1884345.01,2581533.6550000003,741947.6167391272,2530900.2874999996,-2.707347049293396,-30.812975229463746,0,0,0,0,0,0,1,Top
20,2012-01-20,1892775.94,0,27.65,3.533,212.8336399,6.961,2012,1,3,Jan,Normal,3,1911510.64,1964701.94,3555371.03,1781805.66,2368707.1525,792957.67723181,2498597.3899999997,-0.9800991743367904,-46.76291379918231,0,0,0,0,0,0,1,Top
20,2012-01-27,1761016.51,0,37.19,3.567,212.9286312,6.961,2012,1,4,Jan,Normal,4,1892775.94,1911510.64,2043245.0,1761506.68,1953058.3800000001,67402.73532520927,2371915.22625,-6.961174178915231,-13.812758137178848,0,0,0,0,0,0,1,Top
20,2012-02-03,2203523.2,0,39.93,3.617,213.0236225,6.961,2012,2,5,Feb,Normal,5,1761016.51,1892775.94,1964701.94,2351143.07,1882501.2574999998,86530.55231557044,2304695.18625,25.127912628144532,12.155597505034276,1,0,0,0,0,0,1,Top
20,2012-02-10,2462978.28,1,33.47,3.64,213.1186138,6.961,2012,2,6,Feb,Holiday,6,2203523.2,1761016.51,1911510.64,2211388.14,1942206.5725,186638.55108928581,2261870.11375,11.774556310548467,28.84983365826308,0,0,0,0,0,0,1,Top
20,2012-02-17,2309025.16,0,31.11,3.695,213.2732106,6.961,2012,2,7,Feb,Normal,7,2462978.28,2203523.2,1892775.94,2258616.24,2080073.4825,315559.6287163238,2224390.3175,-6.250689307743295,21.99146825587821,0,1,0,0,0,0,1,Top
20,2012-02-24,2045837.55,0,39.79,3.739,213.4725116,6.961,2012,2,8,Feb,Normal,8,2309025.16,2462978.28,1761016.51,1938608.52,2184135.7875,301527.38169892353,2068597.08375,-11.39821317494869,16.173672329738697,0,0,0,0,0,0,1,Top
20,2012-03-02,2148822.76,0,39.98,3.816,213.6718127,6.961,2012,3,9,Mar,Normal,9,2045837.55,2309025.16,2203523.2,2143424.61,2255341.0475,175662.56387312486,2068921.1525,5.033889909782907,-2.482408172512107,0,0,0,0,0,0,1,Top
20,2012-03-09,2139265.4,0,41.14,3.848,213.8711137,6.961,2012,3,10,Mar,Normal,10,2148822.76,2045837.55,2462978.28,1990932.77,2241665.9375,183016.42071846093,2091936.2550000001,-0.44477190850304993,-13.143147977740178,0,0,0,0,0,0,1,Top
20,2012-03-16,2064991.71,0,53.73,3.862,214.0167132,6.961,2012,3,11,Mar,Normal,11,2139265.4,2148822.76,2309025.16,1931668.64,2160737.7175000003,109231.01013565733,2120405.6,-3.4719249888302772,-10.56867868862893,0,0,0,0,0,0,1,Top
20,2012-03-23,1992436.96,0,66.11,3.9,214.0907105,6.961,2012,3,12,Mar,Normal,12,2064991.71,2139265.4,2045837.55,1824711.21,2099729.355,51911.116006246426,2141932.57125,-3.5135613207861294,-2.6102067585962563,0,0,0,0,0,0,1,Top
20,2012-03-30,2074721.74,0,51.52,3.953,214.1647079,6.961,2012,3,13,Mar,Normal,13,1992436.96,2064991.71,2148822.76,1927993.09,2086379.2075,72981.08777994693,2170860.1275,4.129856133566201,-3.4484472791045717,0,0,0,0,0,0,1,Top
20,2012-04-06,2565259.92,0,50.06,3.996,214.2387053,7.139,2012,4,14,Apr,Normal,14,2074721.74,1992436.96,2139265.4,2027056.39,2067853.9525,60118.42903543599,2154759.945,23.643564847399734,19.913121579024274,0,0,0,0,0,0,2,Top
20,2012-04-13,2045396.06,0,45.68,4.044,214.3127027,7.139,2012,4,15,Apr,Normal,15,2565259.92,2074721.74,2064991.71,2057406.33,2174352.5825,263177.97870903765,2167545.15,-20.265543306036605,-0.9489456981887745,0,0,0,0,0,0,2,Top
20,2012-04-20,1884427.84,0,60.11,4.027,214.3675045,7.139,2012,4,16,Apr,Normal,16,2045396.06,2565259.92,1992436.96,2313861.81,2169453.67,266058.84832665947,2134591.5125,-7.869782442037165,-5.420955451458798,0,0,0,0,0,0,2,Top
20,2012-04-27,1886503.93,0,47.64,4.004,214.4223063,7.139,2012,4,17,Apr,Normal,17,1884427.84,2045396.06,2074721.74,1881788.19,2142451.39,294023.949118603,2114415.29875,0.11017084103361885,-9.071954391339244,0,0,0,0,0,0,2,Top
20,2012-05-04,2163510.89,0,62.74,3.951,214.4771081,7.139,2012,5,18,May,Normal,18,1886503.93,1884427.84,2565259.92,2090838.44,2095396.9375,322188.12245691026,2081625.4449999998,14.683614255709522,-15.661143218578799,0,0,0,0,0,0,2,Top
20,2012-05-11,2168097.11,0,63.19,3.889,214.5319099,7.139,2012,5,19,May,Normal,19,2163510.89,1886503.93,2045396.06,2036748.53,1994959.6800000002,135318.48380988656,2084656.1312499999,0.211980444433979,5.998889525581652,0,0,0,0,0,0,2,Top
20,2012-05-18,2039222.26,0,60.99,3.848,214.5485571,7.139,2012,5,20,May,Normal,20,2168097.11,2163510.89,1884427.84,1953416.06,2025634.9425,161866.33426332998,2097544.30625,-5.944145647608923,8.214398912722487,0,0,0,0,0,0,2,Top
20,2012-05-25,2114989.0,0,70.04,3.798,214.5499425,7.139,2012,5,21,May,Normal,21,2039222.26,2168097.11,1886503.93,1944433.17,2064333.5474999999,132736.54581935375,2103392.46875,3.7154723879877505,12.111560774750153,0,0,0,0,0,0,2,Top
20,2012-06-01,2143126.59,0,73.67,3.742,214.5513278,7.139,2012,6,22,Jun,Normal,22,2114989.0,2039222.26,2163510.89,2182246.69,2121454.815,59855.98547824885,2108425.8762499997,1.3303894251932125,-0.9421861518802088,0,0,0,0,0,1,2,Top
20,2012-06-08,2231962.13,0,62.01,3.689,214.5527132,7.139,2012,6,23,Jun,Normal,23,2143126.59,2114989.0,2168097.11,2135062.04,2116358.7399999998,55813.04942496133,2055659.21,4.14513731547701,2.945671561731844,0,0,0,0,0,1,2,Top
20,2012-06-15,2165160.29,0,71.51,3.62,214.5653243,7.139,2012,6,24,Jun,Normal,24,2231962.13,2143126.59,2039222.26,2065191.27,2132324.995,79609.23127517843,2078979.96875,-2.9929647596664166,6.175787331784033,0,0,0,0,0,1,2,Top
20,2012-06-22,2060588.69,0,76.51,3.564,214.606,7.139,2012,6,25,Jun,Normal,25,2165160.29,2231962.13,2114989.0,1950826.32,2163809.5025,49859.2338350714,2114071.525,-4.829739418507439,-2.5721320536418846,0,0,0,0,0,1,2,Top
20,2012-06-29,2055952.61,0,74.15,3.506,214.6466757,7.139,2012,6,26,Jun,Normal,26,2060588.69,2165160.29,2143126.59,2053165.41,2150209.425,70684.92491954385,2135832.12,-0.22498813191097478,-4.067607597552126,0,0,0,0,0,1,2,Top
20,2012-07-06,2358055.3,0,79.2,3.475,214.6873514,7.28,2012,7,27,Jul,Normal,27,2055952.61,2060588.69,2231962.13,2123787.79,2128415.93,85485.73128051181,2122387.335,14.694049295231547,5.649431426509022,0,0,0,0,0,1,3,Top
20,2012-07-13,2134680.12,0,78.27,3.523,214.728027,7.28,2012,7,28,Jul,Normal,28,2358055.3,2055952.61,2165160.29,2039875.75,2159939.2225,141375.36748798224,2146132.10875,-9.472855874075547,-1.4077558202399865,0,0,0,0,0,1,3,Top
20,2012-07-20,1970170.29,0,76.04,3.567,214.7331351,7.28,2012,7,29,Jul,Normal,29,2134680.12,2358055.3,2060588.69,1950904.84,2152319.1799999997,141820.88012647603,2158064.3412499996,-7.706533098738932,-4.387988754805794,0,0,0,0,0,1,3,Top
